,film_id,title,original_language,genre_ids,release_date,popularity,vote_average,vote_count,id,genre,release_year,release_month
311,401478,Death Race: Beyond Anarchy,en,28,2018-10-02,28,6.2,295,28,Action,2018,October
312,49529,John Carter,en,28,2012-03-07,38,6.3,5225,28,Action,2012,March
313,66105,Saint Seiya: Legend of Crimson Youth,ja,28,1988-07-23,41,7.6,169,28,Action,1988,July
314,204082,Homefront,en,28,2013-11-12,35,7.0,3209,28,Action,2013,November
315,1701,Con Air,en,28,1997-06-05,39,6.7,3763,28,Action,1997,June
316,47933,Independence Day: Resurgence,en,28,2016-06-22,31,5.3,5674,28,Action,2016,June
317,205584,Gods of Egypt,en,28,2016-02-25,40,5.6,3816,28,Action,2016,February
318,24752,Dragon Ball Z: Cooler's Revenge,ja,28,1991-07-20,41,6.9,579,28,Action,1991,July
319,296,Terminator 3: Rise of the Machines,en,28,2003-07-02,36,6.1,6097,28,Action,2003,July
320,53182,300: Rise of an Empire,en,28,2014-03-05,39,6.1,6054,28,Action,2014,March
321,539885,Ava,en,28,2020-07-02,46,5.8,2342,28,Action,2020,July
322,1573,Die Hard 2,en,28,1990-07-03,35,6.9,5275,28,Action,1990,July
323,68735,Warcraft,en,28,2016-05-25,37,6.4,6340,28,Action,2016,May
324,340945,USS Indianapolis: Men of Courage,en,28,2016-09-22,26,5.9,560,28,Action,2016,September
325,634528,The Marksman,en,28,2021-01-15,38,6.9,1420,28,Action,2021,January
326,1669,The Hunt for Red October,en,28,1990-03-02,34,7.4,2945,28,Action,1990,March
327,1271,300,en,28,2007-03-07,45,7.2,12811,28,Action,2007,March
328,604822,Vanguard,zh,28,2020-09-30,33,6.3,458,28,Action,2020,September
329,324668,Jason Bourne,en,28,2016-07-27,32,6.3,5361,28,Action,2016,July
330,38234,Undisputed III: Redemption,en,28,2010-05-22,45,7.6,811,28,Action,2010,May
331,7299,Equilibrium,en,28,2002-12-06,26,7.0,4151,28,Action,2002,December
332,7191,Cloverfield,en,28,2008-01-15,30,6.7,6525,28,Action,2008,January
333,24,Kill Bill: Vol. 1,en,28,2003-10-10,36,8.0,16185,28,Action,2003,October
334,608,Men in Black II,en,28,2002-07-03,33,6.4,9234,28,Action,2002,July
335,45233,Women's Prison Massacre,en,28,1983-08-31,41,4.3,50,28,Action,1983,August
336,523931,Megalodon,en,28,2018-08-10,39,5.7,260,28,Action,2018,August
337,39144,Dragon Ball: Curse of the Blood Rubies,ja,28,1986-12-20,34,6.8,274,28,Action,1986,December
338,345915,Once Upon a Time in Venice,en,28,2017-06-08,24,5.2,575,28,Action,2017,June
339,787,Mr. & Mrs. Smith,en,28,2005-06-07,33,6.7,9575,28,Action,2005,June
340,24873,Death Wish 3,en,28,1985-11-01,26,6.2,358,28,Action,1985,November
341,861,Total Recall,en,28,1990-06-01,25,7.3,5243,28,Action,1990,June
342,46529,I Am Number Four,en,28,2011-02-18,40,6.2,4366,28,Action,2011,February
343,15092,Crank: High Voltage,en,28,2009-04-16,32,6.0,2591,28,Action,2009,April
344,533535,Deadpool 3,en,28,2024-04-30,31,0.0,0,28,Action,2024,April
345,289720,Outcast,en,28,2014-09-26,27,5.1,433,28,Action,2014,September
346,280217,The Lego Movie 2: The Second Part,en,28,2019-02-06,31,6.7,1968,28,Action,2019,February
347,483906,Polar,en,28,2019-01-25,31,6.3,2016,28,Action,2019,January
348,324852,Despicable Me 3,en,28,2017-06-15,34,6.5,6560,28,Action,2017,June
349,8982,The Protector,th,28,2005-08-11,30,7.1,774,28,Action,2005,August
350,7451,xXx,en,28,2002-08-09,33,5.9,3868,28,Action,2002,August
351,341013,Atomic Blonde,en,28,2017-07-26,32,6.4,5859,28,Action,2017,July
352,37724,Skyfall,en,28,2012-10-24,33,7.2,14466,28,Action,2012,October
353,393,Kill Bill: Vol. 2,en,28,2004-04-16,37,7.9,12916,28,Action,2004,April
354,672322,Rurouni Kenshin: The Beginning,ja,28,2021-06-04,38,7.6,374,28,Action,2021,June
355,447404,Pokémon Detective Pikachu,en,28,2019-05-03,41,7.0,6312,28,Action,2019,May
356,11474,The Warriors,en,28,1979-02-09,30,7.7,1922,28,Action,1979,February
357,319,True Romance,en,28,1993-09-09,31,7.5,2455,28,Action,1993,September
358,337170,American Made,en,28,2017-08-18,25,6.9,4136,28,Action,2017,August
359,39145,Dragon Ball: Sleeping Princess in Devil's Castle,ja,28,1987-07-18,41,6.5,220,28,Action,1987,July
360,22832,Ninja Assassin,en,28,2009-09-29,40,6.6,1372,28,Action,2009,September
361,602,Independence Day,en,28,1996-06-25,34,6.9,8883,28,Action,1996,June
362,562,Die Hard,en,28,1988-07-15,37,7.8,10202,28,Action,1988,July
363,110415,Snowpiercer,ko,28,2013-08-01,35,6.9,8904,28,Action,2013,August
364,646207,The Ice Road,en,28,2021-06-24,29,6.9,1497,28,Action,2021,June
365,438650,Cold Pursuit,en,28,2019-02-07,30,5.8,2357,28,Action,2019,February
366,7220,The Punisher,en,28,2004-04-15,31,6.3,2581,28,Action,2004,April
367,1637,Speed,en,28,1994-06-09,34,7.1,5603,28,Action,1994,June
368,240832,Lucy,en,28,2014-07-25,36,6.4,15180,28,Action,2014,July
369,39101,Dragon Ball Z: The Tree of Might,ja,28,1990-06-07,32,6.5,494,28,Action,1990,June
370,307081,Southpaw,en,28,2015-03-24,41,7.4,5178,28,Action,2015,March
371,27576,Salt,en,28,2010-07-21,31,6.4,5109,28,Action,2010,July
372,197,Braveheart,en,28,1995-05-24,34,7.9,9347,28,Action,1995,May
373,83088,Saint Seiya: Warriors of the Final Holy Battle,ja,28,1989-03-18,34,7.3,187,28,Action,1989,March
374,20504,The Book of Eli,en,28,2010-01-14,37,6.8,5635,28,Action,2010,January
375,10528,Sherlock Holmes,en,28,2009-12-23,36,7.2,13169,28,Action,2009,December
376,71676,Ghost Rider: Spirit of Vengeance,en,28,2011-12-10,37,5.0,3538,28,Action,2011,December
377,626872,Emergency Declaration,ko,28,2022-08-03,32,7.6,266,28,Action,2022,August
378,41154,Men in Black 3,en,28,2012-05-23,35,6.5,9675,28,Action,2012,May
379,1656,The Legend of Zorro,en,28,2005-10-24,28,6.1,2659,28,Action,2005,October
380,1572,Die Hard: With a Vengeance,en,28,1995-05-19,43,7.3,5604,28,Action,1995,May
381,1098110,Blood & Gold,de,28,2023-04-21,47,6.7,267,28,Action,2023,April
382,702936,Sniper: Assassin's End,en,28,2020-06-15,35,6.2,168,28,Action,2020,June
383,136418,Hummingbird,en,28,2013-05-07,28,6.2,1555,28,Action,2013,May
384,1169368,Safehouse,en,28,2023-09-28,31,0.0,0,28,Action,2023,September
385,619297,Sweet Girl,en,28,2021-08-18,29,6.7,1087,28,Action,2021,August
386,10495,The Karate Kid Part III,en,28,1989-06-16,24,5.9,1436,28,Action,1989,June
387,36728,Naruto Shippuden the Movie: The Will of Fire,ja,28,2009-08-01,33,7.2,388,28,Action,2009,August
388,617502,Jolt,en,28,2021-07-15,33,6.6,1106,28,Action,2021,July
389,458897,Charlie's Angels,en,28,2019-11-14,25,6.5,2762,28,Action,2019,November
390,10538,Passenger 57,en,28,1992-11-06,29,5.9,900,28,Action,1992,November
391,83091,Saint Seiya: The Heated Battle of the Gods,ja,28,1988-03-12,34,7.5,144,28,Action,1988,March
392,876969,Assassin Club,en,28,2023-02-24,31,6.2,102,28,Action,2023,February
393,938008,The Killer,ko,28,2022-07-13,37,7.9,291,28,Action,2022,July
394,602063,Rurouni Kenshin: The Final,ja,28,2021-04-23,34,7.8,405,28,Action,2021,April
395,62835,Colombiana,en,28,2011-07-27,40,6.6,2370,28,Action,2011,July
396,440471,Escape Plan 2: Hades,en,28,2018-06-05,33,5.1,1307,28,Action,2018,June
397,398175,Brawl in Cell Block 99,en,28,2017-09-23,22,7.0,1232,28,Action,2017,September
398,773867,Seoul Vibe,ko,28,2022-08-26,32,6.7,139,28,Action,2022,August
399,9509,Man on Fire,en,28,2004-04-23,33,7.5,4674,28,Action,2004,April
400,1074178,Extras For Chasing The Dragon,zh,28,2023-01-14,34,4.2,5,28,Action,2023,January
401,621870,Secret Society of Second Born Royals,en,28,2020-09-25,26,6.7,498,28,Action,2020,September
402,5175,Rush Hour 2,en,28,2001-08-03,35,6.7,3685,28,Action,2001,August
403,39102,Dragon Ball Z: Lord Slug,ja,28,1991-03-19,36,6.4,463,28,Action,1991,March
404,206647,Spectre,en,28,2015-10-26,34,6.5,9893,28,Action,2015,October
405,665,Ben-Hur,en,28,1959-11-18,33,7.9,2464,28,Action,1959,November
406,83090,Saint Seiya: Evil Goddess Eris,ja,28,1987-07-18,33,7.0,189,28,Action,1987,July
407,109414,This Is the End,en,28,2013-06-12,37,6.2,5941,28,Action,2013,June
408,8834,Conspiracy Theory,en,28,1997-08-08,27,6.6,1315,28,Action,1997,August
409,667739,The Man from Toronto,en,28,2022-12-23,29,6.5,216,28,Action,2022,December
410,117251,White House Down,en,28,2013-06-27,34,6.4,4421,28,Action,2013,June
411,1024546,Detective Knight: Rogue,en,28,2022-10-21,31,6.5,119,28,Action,2022,October
412,841,Dune,en,28,1984-12-14,35,6.2,2600,28,Action,1984,December
413,759175,The Princess,en,28,2022-06-16,34,6.9,708,28,Action,2022,June
414,10196,The Last Airbender,en,28,2010-06-30,31,4.7,3676,28,Action,2010,June
415,447200,Skyscraper,en,28,2018-07-11,27,6.3,4623,28,Action,2018,July
416,9361,The Last of the Mohicans,en,28,1992-08-26,29,7.4,2771,28,Action,1992,August
417,69735,Batman: Year One,en,28,2011-09-27,32,7.3,863,28,Action,2011,September
418,302699,Central Intelligence,en,28,2016-06-16,26,6.4,5472,28,Action,2016,June
419,399035,The Commuter,en,28,2018-01-11,24,6.4,4119,28,Action,2018,January
420,2034,Training Day,en,28,2001-10-05,30,7.5,5360,28,Action,2001,October
421,625568,Unhinged,en,28,2020-07-16,49,6.5,2010,28,Action,2020,July
422,241554,Run All Night,en,28,2015-03-11,31,6.4,2632,28,Action,2015,March
423,1073140,The Three Musketeers,en,28,2023-03-23,34,5.6,58,28,Action,2023,March
424,59859,Kick-Ass 2,en,28,2013-07-17,24,6.4,5790,28,Action,2013,July
425,760868,Black Crab,sv,28,2022-03-18,27,6.3,702,28,Action,2022,March
426,1635,The Island,en,28,2005-07-21,33,6.7,4981,28,Action,2005,July
427,14362,Out for Justice,en,28,1991-04-12,32,6.1,393,28,Action,1991,April
428,429415,Extinction,en,28,2018-07-15,26,6.0,1662,28,Action,2018,July
429,287590,Saint Seiya: Legend of Sanctuary,ja,28,2014-06-21,30,6.5,628,28,Action,2014,June
430,7446,Tropic Thunder,en,28,2008-08-09,23,6.6,5591,28,Action,2008,August
431,500475,SuperFly,en,28,2018-06-13,24,6.8,332,28,Action,2018,June
432,9470,Kung Fu Hustle,cn,28,2004-02-10,32,7.4,2504,28,Action,2004,February
433,11299,Cowboy Bebop: The Movie,ja,28,2001-09-01,22,7.7,767,28,Action,2001,September
434,364,Batman Returns,en,28,1992-06-19,29,6.9,5984,28,Action,1992,June
435,458576,Monster Hunter,en,28,2020-12-03,44,6.6,3022,28,Action,2020,December
436,522016,The 355,en,28,2022-01-05,31,6.1,859,28,Action,2022,January
437,667,You Only Live Twice,en,28,1967-06-13,27,6.6,1959,28,Action,1967,June
438,729720,The Last Mercenary,fr,28,2021-07-30,31,6.5,568,28,Action,2021,July
439,373879,One Piece: Adventure of Nebulandia,ja,28,2015-12-20,32,7.7,180,28,Action,2015,December
440,381902,The Monkey King 2,zh,28,2016-01-22,32,5.9,85,28,Action,2016,January
441,849869,Kill Boksoon,ko,28,2023-02-17,27,6.9,312,28,Action,2023,February
442,13387,Transporter 3,en,28,2008-11-26,25,6.1,3097,28,Action,2008,November
443,23483,Kick-Ass,en,28,2010-03-22,39,7.1,10997,28,Action,2010,March
444,657,From Russia with Love,en,28,1963-10-10,28,7.1,2688,28,Action,1963,October
445,575265,Mission: Impossible - Dead Reckoning Part Two,en,28,2024-06-26,36,0.0,0,28,Action,2024,June
446,2048,"I, Robot",en,28,2004-07-15,28,6.9,10972,28,Action,2004,July
447,997120,Sniper: Rogue Mission,en,28,2022-08-16,34,6.6,103,28,Action,2022,August
448,522931,Hitman's Wife's Bodyguard,en,28,2021-06-14,37,6.7,1956,28,Action,2021,June
449,100402,Captain America: The Winter Soldier,en,28,2014-03-20,31,7.7,17691,28,Action,2014,March
450,374205,One Piece Film: GOLD,ja,28,2016-07-23,27,7.2,429,28,Action,2016,July
451,146216,RED 2,en,28,2013-07-18,28,6.5,3748,28,Action,2013,July
452,9874,Cobra,en,28,1986-05-22,30,6.0,1568,28,Action,1986,May
453,9802,The Rock,en,28,1996-06-07,30,7.1,4235,28,Action,1996,June
454,9335,Transporter 2,en,28,2005-08-03,27,6.3,3283,28,Action,2005,August
455,9471,Charlie's Angels: Full Throttle,en,28,2003-06-27,29,5.5,2811,28,Action,2003,June
456,9737,Bad Boys,en,28,1995-04-07,29,6.8,5758,28,Action,1995,April
457,2501,The Bourne Identity,en,28,2002-06-14,31,7.5,8618,28,Action,2002,June
458,850871,Sayen,es,28,2023-03-03,30,6.1,86,28,Action,2023,March
459,9342,The Mask of Zorro,en,28,1998-07-16,35,6.6,3695,28,Action,1998,July
460,464889,Sniper: Ultimate Kill,en,28,2017-10-03,30,6.5,280,28,Action,2017,October
461,791155,Secret Headquarters,en,28,2022-08-12,34,6.7,297,28,Action,2022,August
462,8367,Robin Hood: Prince of Thieves,en,28,1991-06-14,31,6.8,2949,28,Action,1991,June
463,11690,Bloodsport,en,28,1988-02-26,25,7.0,1637,28,Action,1988,February
464,309886,Blood Father,en,28,2016-08-11,22,6.2,1422,28,Action,2016,August
465,759507,Blackout,en,28,2022-10-12,30,5.3,126,28,Action,2022,October
466,1048300,Adrenaline,en,28,2022-12-15,20,6.0,54,28,Action,2022,December
467,11411,Superman IV: The Quest for Peace,en,28,1987-07-24,25,4.5,1122,28,Action,1987,July
468,796499,Army of Thieves,en,28,2021-10-27,34,6.9,1756,28,Action,2021,October
469,417644,CHiPS,en,28,2017-03-23,23,6.1,1187,28,Action,2017,March
470,9738,Fantastic Four,en,28,2005-06-29,24,5.8,8765,28,Action,2005,June
471,11679,xXx: State of the Union,en,28,2005-04-27,38,5.0,1696,28,Action,2005,April
472,107846,Escape Plan,en,28,2013-10-09,45,6.7,4788,28,Action,2013,October
473,10323,Clash of the Titans,en,28,1981-06-12,24,6.9,676,28,Action,1981,June
474,315011,Shin Godzilla,ja,28,2016-07-29,33,7.1,1001,28,Action,2016,July
475,628900,The Contractor,en,28,2022-03-10,33,6.4,747,28,Action,2022,March
476,228967,The Interview,en,28,2014-12-25,39,6.2,5370,28,Action,2014,December
477,8656,Deep Impact,en,28,1998-05-08,27,6.2,2741,28,Action,1998,May
478,415842,American Assassin,en,28,2017-09-14,24,6.4,2765,28,Action,2017,September
479,8247,Jumper,en,28,2008-02-13,27,6.1,5337,28,Action,2008,February
480,500664,Upgrade,en,28,2018-05-31,25,7.5,3907,28,Action,2018,May
481,658009,Ip Man: Kung Fu Master,en,28,2019-12-23,29,6.7,129,28,Action,2019,December
482,45610,Machine Gun Preacher,en,28,2011-09-23,28,6.7,940,28,Action,2011,September
483,829799,Paradise City,en,28,2022-11-11,26,5.8,104,28,Action,2022,November
484,1593,Night at the Museum,en,28,2006-12-20,40,6.6,9538,28,Action,2006,December
485,547016,The Old Guard,en,28,2020-07-10,24,7.2,3824,28,Action,2020,July
486,939335,Muzzle,en,28,2023-09-29,45,0.0,0,28,Action,2023,September
487,338762,Bloodshot,en,28,2020-03-05,39,6.8,4680,28,Action,2020,March
488,755566,Day Shift,en,28,2022-08-12,30,6.8,1692,28,Action,2022,August
489,1571,Live Free or Die Hard,en,28,2007-06-20,34,6.6,5365,28,Action,2007,June
490,268531,Captain Underpants: The First Epic Movie,en,28,2017-06-01,35,6.2,1105,28,Action,2017,June
491,509967,6 Underground,en,28,2019-12-13,33,6.3,4354,28,Action,2019,December
492,60747,Red Dawn,en,28,2012-03-15,28,5.7,1453,28,Action,2012,March
493,15255,Undisputed II: Last Man Standing,en,28,2006-04-11,37,7.3,715,28,Action,2006,April
494,10040,Miss Congeniality 2: Armed and Fabulous,en,28,2005-03-11,23,5.7,1709,28,Action,2005,March
495,588108,Hansan: Rising Dragon,ko,28,2022-07-27,25,6.7,36,28,Action,2022,July
496,9257,S.W.A.T.,en,28,2003-08-08,27,6.1,2304,28,Action,2003,August
497,8909,Wanted,en,28,2008-06-19,29,6.5,6562,28,Action,2008,June
498,2503,The Bourne Ultimatum,en,28,2007-08-03,25,7.4,7127,28,Action,2007,August
499,9316,Ong-Bak,th,28,2003-01-21,33,7.1,1547,28,Action,2003,January
500,157350,Divergent,en,28,2014-03-14,39,6.9,12118,28,Action,2014,March
501,11199,Wild Hogs,en,28,2007-03-02,29,5.9,2116,28,Action,2007,March
502,977223,Polite Society,en,28,2023-04-27,31,6.5,88,28,Action,2023,April
503,2019,Hard Target,en,28,1993-04-27,44,6.3,1013,28,Action,1993,April
504,178809,The Colony,en,28,2013-04-12,25,5.4,1049,28,Action,2013,April
505,9350,Cliffhanger,en,28,1993-05-28,21,6.5,2133,28,Action,1993,May
506,39100,Dragon Ball Z: The World's Strongest,ja,28,1990-03-10,30,6.5,433,28,Action,1990,March
507,760926,Gold,en,28,2022-01-13,32,6.2,500,28,Action,2022,January
508,485811,Redcon-1,en,28,2018-09-07,27,5.7,284,28,Action,2018,September
509,9679,Gone in Sixty Seconds,en,28,2000-06-09,22,6.4,4034,28,Action,2000,June
510,22164,Blood and Bone,en,28,2009-02-07,28,7.3,692,28,Action,2009,February
511,811592,One Shot,en,28,2021-11-05,27,6.8,807,28,Action,2021,November
512,852046,Athena,fr,28,2022-09-09,43,6.6,617,28,Action,2022,September
513,20662,Robin Hood,en,28,2010-05-12,30,6.4,4263,28,Action,2010,May
514,1089,Point Break,en,28,1991-01-31,32,7.1,3202,28,Action,1991,January
515,435,The Day After Tomorrow,en,28,2004-05-26,30,6.5,7436,28,Action,2004,May
516,290595,The Huntsman: Winter's War,en,28,2016-04-06,25,6.3,4573,28,Action,2016,April
517,4108,The Transporter,en,28,2002-10-02,26,6.7,4902,28,Action,2002,October
518,9461,Enter the Dragon,en,28,1973-08-17,30,7.4,1689,28,Action,1973,August
519,257088,Point Break,en,28,2015-12-03,27,5.9,2125,28,Action,2015,December
520,34813,The Losers,en,28,2010-04-23,27,6.3,1670,28,Action,2010,April
521,10428,Hackers,en,28,1995-09-14,33,6.3,1143,28,Action,1995,September
522,1499,Teenage Mutant Ninja Turtles III,en,28,1993-03-17,29,5.3,723,28,Action,1993,March
523,9331,Clear and Present Danger,en,28,1994-08-03,27,6.6,1336,28,Action,1994,August
524,2502,The Bourne Supremacy,en,28,2004-07-23,29,7.3,6976,28,Action,2004,July
525,49730,Red Riding Hood,en,28,2011-03-10,27,6.0,2975,28,Action,2011,March
526,9288,Dungeons & Dragons: Wrath of the Dragon God,en,28,2005-09-01,31,4.5,110,28,Action,2005,September
527,948276,Lost Bullet 2,fr,28,2022-11-10,31,6.5,316,28,Action,2022,November
528,64688,21 Jump Street,en,28,2012-03-14,31,6.9,9649,28,Action,2012,March
529,27582,The Mechanic,en,28,2011-01-13,25,6.5,2952,28,Action,2011,January
530,36648,Blade: Trinity,en,28,2004-12-08,26,5.9,3573,28,Action,2004,December
531,754,Face/Off,en,28,1997-06-27,25,7.0,4826,28,Action,1997,June
532,88751,Journey to the Center of the Earth,en,28,2008-07-10,25,6.1,4474,28,Action,2008,July
533,865,The Running Man,en,28,1987-11-13,22,6.5,2086,28,Action,1987,November
534,39514,RED,en,28,2010-10-13,26,6.7,6282,28,Action,2010,October
535,397567,Along with the Gods: The Two Worlds,ko,28,2017-12-20,28,8.1,877,28,Action,2017,December
536,10890,Stripes,en,28,1981-06-26,20,6.5,807,28,Action,1981,June
537,1105803,Snag,en,28,2023-04-28,20,5.9,39,28,Action,2023,April
538,11422,Midway,en,28,1976-06-18,26,6.6,262,28,Action,1976,June
539,14373,Death Wish II,en,28,1982-02-20,19,6.3,397,28,Action,1982,February
540,13389,Righteous Kill,en,28,2008-09-11,18,5.9,1132,28,Action,2008,September
541,37021,Ranma ½: The Movie 2 — The Battle of Togenkyo: Rescue the Brides!,ja,28,1992-08-02,25,8.1,92,28,Action,1992,August
542,461714,China Salesman,en,28,2017-06-16,21,5.8,80,28,Action,2017,June
543,267193,Grimsby,en,28,2016-02-24,20,5.9,2134,28,Action,2016,February
544,9334,The Scorpion King,en,28,2002-04-18,23,5.6,2878,28,Action,2002,April
545,51620,Death Race 2,en,28,2010-11-12,27,5.8,1011,28,Action,2010,November
546,137094,Jack Ryan: Shadow Recruit,en,28,2014-01-15,23,6.1,2666,28,Action,2014,January
547,1031973,Skanda,te,28,2023-09-27,34,0.0,0,28,Action,2023,September
548,10772,Django,it,28,1966-04-06,21,7.2,811,28,Action,1966,April
549,606402,Yaksha: Ruthless Operations,ko,28,2022-04-08,26,6.5,157,28,Action,2022,April
550,11231,The Next Karate Kid,en,28,1994-07-18,25,5.3,920,28,Action,1994,July
551,2087,The Getaway,en,28,1994-02-11,29,5.7,296,28,Action,1994,February
552,59967,Looper,en,28,2012-09-26,31,6.9,9606,28,Action,2012,September
553,996727,The Price We Pay,en,28,2023-01-13,32,5.9,140,28,Action,2023,January
554,10590,We Were Soldiers,en,28,2002-03-01,22,7.1,1851,28,Action,2002,March
555,894205,Werewolf by Night,en,28,2022-09-25,34,7.0,1031,28,Action,2022,September
556,412988,The Happytime Murders,en,28,2018-08-22,23,5.7,933,28,Action,2018,August
557,10999,Commando,en,28,1985-10-03,29,6.7,2525,28,Action,1985,October
558,180,Minority Report,en,28,2002-06-20,30,7.3,8013,28,Action,2002,June
559,1705,Battle for the Planet of the Apes,en,28,1973-06-15,25,5.7,794,28,Action,1973,June
560,965571,Patriots Time,ru,28,2022-04-28,23,9.0,2,28,Action,2022,April
561,10431,War,en,28,2007-08-24,27,6.3,1572,28,Action,2007,August
562,1654,The Dirty Dozen,en,28,1967-06-15,27,7.6,1082,28,Action,1967,June
563,239241,Female Ninjas Magic Chronicles 2: Secret of the Christian Bells,ja,28,1992-08-21,17,7.0,1,28,Action,1992,August
564,429473,Lou,en,28,2022-09-23,27,6.6,564,28,Action,2022,September
565,10483,Death Race,en,28,2008-08-22,32,6.3,3473,28,Action,2008,August
566,287948,The Transporter Refueled,en,28,2015-09-02,30,5.5,1377,28,Action,2015,September
567,256040,Bāhubali: The Beginning,te,28,2015-07-10,28,7.6,696,28,Action,2015,July
568,942,Lethal Weapon 2,en,28,1989-07-07,26,7.0,3092,28,Action,1989,July
569,10413,Nowhere to Run,en,28,1993-01-15,23,6.3,632,28,Action,1993,January
570,14919,Batman: Mask of the Phantasm,en,28,1993-12-25,20,7.5,967,28,Action,1993,December
